Date,Count,Hour,Temp,Hum,Wind,Visb,Dew,Solar,Rain,Snow,Season,Holiday,Fday,Year,Month,Day,DayOfWeek,WeekStatus,DayName,Season_encoded,Holiday_encoded,Fday_encoded,WeekStatus_encoded,time_idx,group
2018-06-16,381.0,6,16.3,66.0,0.7,2000.0,9.9,0.05,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4734,0
2018-06-16,583.0,7,17.0,60.0,1.1,1993.0,9.1,0.47,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4735,0
2018-06-16,892.0,8,18.7,57.0,1.0,1956.0,9.9,1.05,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4736,0
2018-06-16,1144.0,9,20.4,54.0,1.5,2000.0,10.7,1.88,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4737,0
2018-06-16,1166.0,10,21.8,46.0,0.9,1927.0,9.6,2.46,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4738,0
2018-06-16,1330.0,11,23.4,46.0,1.6,1954.0,11.1,2.96,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4739,0
2018-06-16,1525.0,12,24.8,43.0,1.2,1943.0,11.3,3.27,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4740,0
2018-06-16,1704.0,13,26.2,37.0,1.2,1936.0,10.3,3.36,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4741,0
2018-06-16,1783.0,14,27.1,40.0,1.8,1779.0,12.3,3.26,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4742,0
2018-06-16,1861.0,15,27.8,41.0,1.6,1851.0,13.3,2.89,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4743,0
2018-06-16,1991.0,16,28.3,41.0,2.6,1852.0,13.7,2.58,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4744,0
2018-06-16,2383.0,17,28.4,43.0,2.0,1806.0,14.6,1.93,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4745,0
2018-06-16,2451.0,18,28.0,46.0,2.3,1833.0,15.2,1.23,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4746,0
2018-06-16,2475.0,19,27.2,48.0,1.4,1994.0,15.2,0.57,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4747,0
2018-06-16,2497.0,20,25.0,60.0,2.4,1773.0,16.6,0.1,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4748,0
2018-06-16,2435.0,21,23.7,64.0,1.7,1707.0,16.4,0.0,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4749,0
2018-06-16,1995.0,22,22.8,69.0,1.7,1656.0,16.8,0.0,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4750,0
2018-06-16,1615.0,23,22.1,73.0,1.6,1180.0,17.0,0.0,0.0,0.0,Summer,Workday,Func,2018,6,16,5,Weekend,Saturday,Summer,Workday,Func,Weekend,4751,0
2018-06-17,1394.0,0,21.5,76.0,1.4,1015.0,17.0,0.0,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4752,0
2018-06-17,929.0,1,20.9,79.0,2.0,932.0,17.1,0.0,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4753,0
2018-06-17,755.0,2,20.5,76.0,1.1,994.0,16.1,0.0,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4754,0
2018-06-17,491.0,3,19.9,80.0,1.6,741.0,16.3,0.0,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4755,0
2018-06-17,304.0,4,19.4,82.0,0.9,531.0,16.2,0.0,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4756,0
2018-06-17,238.0,5,19.0,85.0,0.8,567.0,16.4,0.0,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4757,0
2018-06-17,324.0,6,18.9,83.0,0.3,576.0,15.9,0.05,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4758,0
2018-06-17,475.0,7,19.6,75.0,0.9,884.0,15.0,0.42,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4759,0
2018-06-17,715.0,8,21.1,70.0,0.3,766.0,15.4,0.9,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4760,0
2018-06-17,944.0,9,22.5,66.0,1.2,605.0,15.8,0.97,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4761,0
2018-06-17,953.0,10,23.0,66.0,1.1,516.0,16.2,0.83,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4762,0
2018-06-17,1146.0,11,23.6,63.0,0.7,523.0,16.1,0.93,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4763,0
2018-06-17,1422.0,12,24.8,56.0,0.9,530.0,15.4,1.57,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4764,0
2018-06-17,1563.0,13,25.7,52.0,1.1,639.0,15.0,1.81,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4765,0
2018-06-17,1709.0,14,26.8,44.0,1.6,760.0,13.5,2.01,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4766,0
2018-06-17,1979.0,15,27.3,51.0,2.6,598.0,16.2,2.4,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4767,0
2018-06-17,2235.0,16,26.6,51.0,2.2,809.0,15.6,1.27,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4768,0
2018-06-17,2330.0,17,25.6,58.0,3.3,865.0,16.7,0.66,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4769,0
2018-06-17,2474.0,18,25.0,59.0,3.4,1324.0,16.4,0.54,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4770,0
2018-06-17,2481.0,19,24.2,62.0,1.9,1225.0,16.4,0.39,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4771,0
2018-06-17,2429.0,20,23.1,67.0,2.1,1060.0,16.6,0.03,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4772,0
2018-06-17,2055.0,21,22.7,66.0,0.9,1069.0,16.0,0.0,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4773,0
2018-06-17,1819.0,22,22.2,70.0,0.5,1056.0,16.4,0.0,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4774,0
2018-06-17,1323.0,23,21.7,74.0,1.4,920.0,16.8,0.0,0.0,0.0,Summer,Workday,Func,2018,6,17,6,Weekend,Sunday,Summer,Workday,Func,Weekend,4775,0
2018-06-18,917.0,0,21.3,74.0,1.4,963.0,16.4,0.0,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4776,0
2018-06-18,547.0,1,21.0,74.0,0.5,990.0,16.1,0.0,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4777,0
2018-06-18,436.0,2,20.7,76.0,0.3,920.0,16.3,0.0,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4778,0
2018-06-18,202.0,3,20.5,77.0,0.5,865.0,16.3,0.0,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4779,0
2018-06-18,164.0,4,20.2,78.0,0.7,884.0,16.2,0.0,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4780,0
2018-06-18,383.0,5,20.0,80.0,0.3,824.0,16.4,0.0,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4781,0
2018-06-18,779.0,6,20.0,78.0,0.4,752.0,16.0,0.05,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4782,0
2018-06-18,1590.0,7,20.6,76.0,0.5,786.0,16.2,0.3,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4783,0
2018-06-18,2357.0,8,22.7,65.0,0.7,759.0,15.7,1.05,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4784,0
2018-06-18,1263.0,9,24.7,59.0,1.1,616.0,16.1,1.8,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4785,0
2018-06-18,822.0,10,26.1,53.0,0.9,554.0,15.7,2.14,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4786,0
2018-06-18,915.0,11,27.3,45.0,2.4,846.0,14.3,2.84,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4787,0
2018-06-18,988.0,12,28.4,45.0,2.2,649.0,15.3,2.92,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4788,0
2018-06-18,938.0,13,29.4,42.0,1.7,689.0,15.1,3.1,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4789,0
2018-06-18,997.0,14,29.8,36.0,2.0,1382.0,13.1,2.63,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4790,0
2018-06-18,1177.0,15,30.5,34.0,2.8,1590.0,12.8,2.87,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4791,0
2018-06-18,1401.0,16,30.5,34.0,2.9,1830.0,12.8,2.51,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4792,0
2018-06-18,2040.0,17,29.5,36.0,3.7,1786.0,12.8,1.94,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4793,0
2018-06-18,746.0,18,29.2,35.0,2.7,1900.0,12.1,1.27,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4794,0
2018-06-18,1557.0,19,28.1,38.0,2.6,2000.0,12.4,0.63,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4795,0
2018-06-18,2515.0,20,25.7,43.0,2.1,2000.0,12.1,0.12,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4796,0
2018-06-18,1702.0,21,23.8,48.0,2.0,2000.0,12.1,0.0,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4797,0
2018-06-18,1373.0,22,22.9,56.0,1.3,1927.0,13.6,0.0,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4798,0
2018-06-18,1732.0,23,22.3,59.0,1.1,1892.0,13.8,0.0,0.0,0.0,Summer,Workday,Func,2018,6,18,0,Weekday,Monday,Summer,Workday,Func,Weekday,4799,0
2018-06-19,1055.0,0,21.5,63.0,1.0,1740.0,14.1,0.0,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4800,0
2018-06-19,766.0,1,20.9,66.0,0.8,1528.0,14.3,0.0,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4801,0
2018-06-19,527.0,2,20.2,71.0,1.2,1414.0,14.7,0.0,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4802,0
2018-06-19,369.0,3,19.9,69.0,1.4,1179.0,14.0,0.0,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4803,0
2018-06-19,268.0,4,19.7,73.0,1.6,848.0,14.7,0.0,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4804,0
2018-06-19,317.0,5,19.4,77.0,0.8,831.0,15.2,0.0,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4805,0
2018-06-19,746.0,6,19.1,75.0,0.4,1039.0,14.5,0.08,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4806,0
2018-06-19,1616.0,7,19.9,72.0,0.6,840.0,14.6,0.32,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4807,0
2018-06-19,2430.0,8,21.1,66.0,1.0,797.0,14.4,0.62,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4808,0
2018-06-19,1381.0,9,22.4,62.0,0.9,761.0,14.7,0.93,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4809,0
2018-06-19,937.0,10,23.7,56.0,1.6,1074.0,14.3,1.34,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4810,0
2018-06-19,1014.0,11,24.6,53.0,1.4,1472.0,14.3,1.67,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4811,0
2018-06-19,1224.0,12,25.8,48.0,1.5,1487.0,13.9,2.31,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4812,0
2018-06-19,1230.0,13,26.6,46.0,2.9,1482.0,14.0,2.31,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4813,0
2018-06-19,1258.0,14,27.2,44.0,2.9,1377.0,13.8,2.59,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4814,0
2018-06-19,1363.0,15,26.7,42.0,2.6,1634.0,12.7,1.89,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4815,0
2018-06-19,1700.0,16,26.1,46.0,3.0,1728.0,13.5,1.55,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4816,0
2018-06-19,2328.0,17,25.1,51.0,2.4,1714.0,14.2,1.15,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4817,0
2018-06-19,3556.0,18,24.1,57.0,2.9,1301.0,15.0,0.56,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4818,0
2018-06-19,2809.0,19,23.3,59.0,2.6,1214.0,14.8,0.28,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4819,0
2018-06-19,2525.0,20,22.4,62.0,2.2,1041.0,14.7,0.05,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4820,0
2018-06-19,2378.0,21,21.6,66.0,2.4,962.0,14.9,0.0,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4821,0
2018-06-19,2096.0,22,20.8,71.0,2.1,800.0,15.3,0.0,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4822,0
2018-06-19,1456.0,23,20.1,73.0,1.9,771.0,15.1,0.0,0.0,0.0,Summer,Workday,Func,2018,6,19,1,Weekday,Tuesday,Summer,Workday,Func,Weekday,4823,0
2018-06-20,1030.0,0,19.7,71.0,2.0,1330.0,14.2,0.0,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4824,0
2018-06-20,803.0,1,19.6,73.0,1.4,958.0,14.6,0.0,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4825,0
2018-06-20,576.0,2,19.6,78.0,0.8,662.0,15.6,0.0,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4826,0
2018-06-20,340.0,3,19.4,79.0,0.8,563.0,15.6,0.0,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4827,0
2018-06-20,249.0,4,19.1,82.0,1.5,471.0,15.9,0.0,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4828,0
2018-06-20,336.0,5,19.1,83.0,2.0,457.0,16.1,0.0,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4829,0
2018-06-20,714.0,6,19.4,83.0,1.6,448.0,16.4,0.03,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4830,0
2018-06-20,1629.0,7,20.0,77.0,1.7,595.0,15.8,0.29,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4831,0
2018-06-20,2440.0,8,20.6,77.0,1.2,566.0,16.4,0.53,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4832,0
2018-06-20,1401.0,9,21.1,73.0,2.0,623.0,16.0,0.43,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4833,0
2018-06-20,1002.0,10,22.2,70.0,3.1,740.0,16.4,1.44,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4834,0
2018-06-20,1100.0,11,23.7,56.0,2.4,1070.0,14.3,2.33,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4835,0
2018-06-20,1252.0,12,25.2,53.0,3.3,976.0,14.9,3.38,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4836,0
2018-06-20,1184.0,13,26.2,51.0,3.2,1078.0,15.2,3.36,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4837,0
2018-06-20,1158.0,14,27.5,47.0,2.7,990.0,15.1,3.24,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4838,0
2018-06-20,1266.0,15,27.9,45.0,3.6,1558.0,14.8,3.04,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4839,0
2018-06-20,1600.0,16,28.2,48.0,3.9,1103.0,16.1,2.55,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4840,0
2018-06-20,2289.0,17,28.0,50.0,3.2,1137.0,16.6,1.93,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4841,0
2018-06-20,3384.0,18,27.0,55.0,3.1,1246.0,17.1,1.26,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4842,0
2018-06-20,2741.0,19,25.6,61.0,2.7,1236.0,17.5,0.6,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4843,0
2018-06-20,2519.0,20,23.3,68.0,3.6,895.0,17.0,0.11,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4844,0
2018-06-20,2246.0,21,21.6,74.0,3.3,758.0,16.7,0.0,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4845,0
2018-06-20,1979.0,22,20.6,78.0,3.0,684.0,16.6,0.0,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4846,0
2018-06-20,1401.0,23,20.1,82.0,3.6,494.0,16.9,0.0,0.0,0.0,Summer,Workday,Func,2018,6,20,2,Weekday,Wednesday,Summer,Workday,Func,Weekday,4847,0
2018-06-21,1083.0,0,20.0,83.0,2.6,547.0,17.0,0.0,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4848,0
2018-06-21,794.0,1,20.1,82.0,1.2,582.0,16.9,0.0,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4849,0
2018-06-21,539.0,2,20.2,82.0,0.9,575.0,17.0,0.0,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4850,0
2018-06-21,394.0,3,20.0,83.0,1.7,607.0,17.0,0.0,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4851,0
2018-06-21,215.0,4,19.6,87.0,1.2,465.0,17.3,0.0,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4852,0
2018-06-21,308.0,5,19.4,82.0,2.1,677.0,16.2,0.0,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4853,0
2018-06-21,709.0,6,19.5,80.0,1.6,709.0,15.9,0.04,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4854,0
2018-06-21,1543.0,7,19.9,74.0,1.7,683.0,15.1,0.21,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4855,0
2018-06-21,2370.0,8,21.4,65.0,1.9,821.0,14.5,1.15,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4856,0
2018-06-21,1360.0,9,22.7,59.0,2.0,940.0,14.2,1.77,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4857,0
2018-06-21,922.0,10,23.9,57.0,2.1,977.0,14.8,2.54,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4858,0
2018-06-21,1066.0,11,25.5,57.0,1.8,943.0,16.3,3.01,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4859,0
2018-06-21,1197.0,12,26.4,46.0,1.4,1103.0,13.8,3.26,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4860,0
2018-06-21,1147.0,13,27.3,33.0,3.4,1921.0,9.6,3.42,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4861,0
2018-06-21,1152.0,14,28.0,39.0,2.6,1833.0,12.7,3.14,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4862,0
2018-06-21,1276.0,15,28.3,40.0,3.2,1619.0,13.4,2.96,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4863,0
2018-06-21,1473.0,16,28.5,42.0,3.1,1622.0,14.3,2.62,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4864,0
2018-06-21,2176.0,17,28.4,43.0,3.3,1715.0,14.6,2.04,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4865,0
2018-06-21,3418.0,18,27.8,43.0,3.0,1933.0,14.0,1.35,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4866,0
2018-06-21,2811.0,19,26.9,42.0,2.4,2000.0,12.8,0.62,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4867,0
2018-06-21,2556.0,20,25.1,55.0,2.3,1779.0,15.4,0.08,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4868,0
2018-06-21,2436.0,21,23.8,63.0,1.5,1455.0,16.3,0.0,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4869,0
2018-06-21,2179.0,22,22.8,67.0,2.1,1042.0,16.3,0.0,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4870,0
2018-06-21,1497.0,23,21.9,59.0,2.6,1188.0,13.5,0.0,0.0,0.0,Summer,Workday,Func,2018,6,21,3,Weekday,Thursday,Summer,Workday,Func,Weekday,4871,0
2018-06-22,1137.0,0,20.7,67.0,1.9,885.0,14.3,0.0,0.0,0.0,Summer,Workday,Func,2018,6,22,4,Weekday,Friday,Summer,Workday,Func,Weekday,4872,0
2018-06-22,912.0,1,20.2,75.0,1.4,525.0,15.6,0.0,0.0,0.0,Summer,Workday,Func,2018,6,22,4,Weekday,Friday,Summer,Workday,Func,Weekday,4873,0
2018-06-22,602.0,2,19.8,80.0,1.5,370.0,16.2,0.0,0.0,0.0,Summer,Workday,Func,2018,6,22,4,Weekday,Friday,Summer,Workday,Func,Weekday,4874,0
2018-06-22,413.0,3,19.3,85.0,1.6,345.0,16.7,0.0,0.0,0.0,Summer,Workday,Func,2018,6,22,4,Weekday,Friday,Summer,Workday,Func,Weekday,4875,0
