Rented Bike Count,demand_lag_1h,demand_lag_24h,demand_lag_168h,demand_rolling_3h_mean,demand_rolling_24h_std,demand_rolling_24h_max,Temperature(°C),temp_squared,temp_x_hour,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_rush_hour,is_evening_rush,time_of_day_evening,Humidity(%),Visibility (10m),Solar Radiation (MJ/m2),is_comfortable_weather,has_precipitation,bad_weather,is_weekend,is_holiday,is_functioning,Season_Spring,Season_Summer,Season_Winter,target
3119,2047.0,3251.0,2825.0,1625.6666666666667,786.612697731157,3251.0,26.4,696.9599999999999,475.2,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1,1,1,42,1995,0.79,0,0,0,0,0,1,True,False,False,3119
2534,3119.0,2650.0,2334.0,2238.6666666666665,772.8530805127036,3119.0,25.2,635.04,478.8,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,1,1,1,53,1983,0.51,0,0,0,0,0,1,True,False,False,2534
2164,2534.0,2224.0,1902.0,2566.6666666666665,764.4439866305815,3119.0,23.1,533.61,462.0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0,0,1,58,1950,0.06,1,0,0,0,0,1,True,False,False,2164
2070,2164.0,2074.0,1838.0,2605.6666666666665,761.4101905417829,3119.0,21.9,479.61,459.9,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0,0,1,60,1551,0.0,1,0,0,0,0,1,True,False,False,2070
1900,2070.0,1732.0,1678.0,2256.0,761.2350757681327,3119.0,21.1,445.21,464.2000000000001,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0,0,1,59,1874,0.0,1,0,0,0,0,1,True,False,False,1900
1343,1900.0,1158.0,1087.0,2044.6666666666667,766.0860813629077,3119.0,20.5,420.25,471.5,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0,0,1,62,1903,0.0,1,0,0,0,0,1,True,False,False,1343
963,1343.0,844.0,831.0,1771.0,765.3960883761126,3119.0,20.1,404.0100000000001,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,63,1698,0.0,1,0,0,0,0,1,False,True,False,963
776,963.0,610.0,610.0,1402.0,762.5583370413761,3119.0,19.5,380.25,19.5,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,65,1662,0.0,1,0,0,0,0,1,False,True,False,776
554,776.0,470.0,437.0,1027.3333333333333,756.5200027049904,3119.0,19.0,361.0,38.0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,72,1258,0.0,0,0,0,0,0,1,False,True,False,554
366,554.0,328.0,286.0,764.3333333333334,752.5428727735874,3119.0,18.6,345.96000000000004,55.8,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,72,1340,0.0,0,0,0,0,0,1,False,True,False,366
265,366.0,188.0,188.0,565.3333333333334,750.3679677041969,3119.0,18.1,327.61000000000007,72.4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,76,561,0.0,0,0,1,0,0,1,False,True,False,265
306,265.0,265.0,201.0,395.0,745.3897130195501,3119.0,17.8,316.84000000000003,89.0,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,75,1210,0.0,0,0,0,0,0,1,False,True,False,306
672,306.0,646.0,531.0,312.3333333333333,742.8610330962034,3119.0,17.5,306.25,105.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,76,1161,0.05,0,0,0,0,0,1,False,True,False,672
1421,672.0,1401.0,1250.0,414.3333333333333,741.8202641798288,3119.0,18.1,327.61000000000007,126.70000000000002,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,0,0,64,923,0.47,1,0,1,0,0,1,False,True,False,1421
2149,1421.0,2281.0,1996.0,799.6666666666666,741.8994814526527,3119.0,20.6,424.36000000000007,164.8,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,0,0,55,1200,1.21,1,0,0,0,0,1,False,True,False,2149
1219,2149.0,1277.0,1121.0,1414.0,735.108017301848,3119.0,23.1,533.61,207.9,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,0,0,52,1012,1.88,1,0,0,0,0,1,False,True,False,1219
862,1219.0,936.0,819.0,1596.3333333333333,735.413691130002,3119.0,25.3,640.09,253.0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,45,1371,2.45,0,0,0,0,0,1,False,True,False,862
1036,862.0,979.0,959.0,1410.0,737.3159706528231,3119.0,26.8,718.24,294.8,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,38,1879,2.99,0,0,0,0,0,1,False,True,False,1036
1076,1036.0,1134.0,1082.0,1039.0,736.2176532595637,3119.0,28.2,795.24,338.4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,34,1867,3.26,0,0,0,0,0,1,False,True,False,1076
1093,1076.0,1151.0,1106.0,991.3333333333334,737.0016210923544,3119.0,29.4,864.3599999999999,382.2,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,33,1535,3.3,0,0,0,0,0,1,False,True,False,1093
1071,1093.0,1164.0,1161.0,1068.3333333333333,737.7183869731494,3119.0,29.6,876.1600000000001,414.4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,31,1988,3.25,0,0,0,0,0,1,False,True,False,1071
1235,1071.0,1280.0,1306.0,1080.0,738.8736433718352,3119.0,29.9,894.0099999999999,448.5,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,36,1866,2.94,0,0,0,0,0,1,False,True,False,1235
1488,1235.0,1550.0,1533.0,1133.0,739.0538494530077,3119.0,29.9,894.0099999999999,478.4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,34,1912,2.46,0,0,0,0,0,1,False,True,False,1488
2123,1488.0,2047.0,2013.0,1264.6666666666667,738.3398227378667,3119.0,29.2,852.64,496.4,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,1,0,35,1967,1.87,0,0,0,0,0,1,False,True,False,2123
3088,2123.0,3119.0,2916.0,1615.3333333333333,741.7394350395281,3119.0,28.5,812.25,513.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,1,1,36,1981,1.21,0,0,0,0,0,1,False,True,False,3088
2505,3088.0,2534.0,2227.0,2233.0,738.4998258318195,3088.0,26.8,718.24,509.2,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,1,1,35,2000,0.54,0,0,0,0,0,1,False,True,False,2505
2163,2505.0,2164.0,1905.0,2572.0,736.4546964529053,3088.0,25.0,625.0,500.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,1,39,2000,0.06,0,0,0,0,0,1,False,True,False,2163
2066,2163.0,2070.0,1740.0,2585.333333333333,736.4050555211487,3088.0,23.5,552.25,493.5,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,1,44,2000,0.0,1,0,0,0,0,1,False,True,False,2066
1991,2066.0,1900.0,1630.0,2244.6666666666665,736.2289932044155,3088.0,22.7,515.29,499.4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,1,44,2000,0.0,1,0,0,0,0,1,False,True,False,1991
1440,1991.0,1343.0,1209.0,2073.333333333333,739.5592976294392,3088.0,21.8,475.24,501.4,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,1,49,1965,0.0,1,0,0,0,0,1,False,True,False,1440
1165,1440.0,963.0,987.0,1832.3333333333333,739.9195412585321,3088.0,20.9,436.81,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,53,1717,0.0,1,0,0,1,0,1,False,True,False,1165
989,1165.0,776.0,837.0,1532.0,736.7012992711706,3088.0,20.2,408.04,20.2,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,57,1428,0.0,1,0,0,1,0,1,False,True,False,989
677,989.0,554.0,572.0,1198.0,730.8871805225336,3088.0,19.6,384.1600000000001,39.2,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,60,1200,0.0,1,0,0,1,0,1,False,True,False,677
475,677.0,366.0,419.0,943.6666666666666,725.491632409125,3088.0,18.9,357.2099999999999,56.7,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,63,1007,0.0,1,0,0,1,0,1,False,True,False,475
312,475.0,265.0,232.0,713.6666666666666,719.3611585631241,3088.0,18.3,334.89000000000004,73.2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,66,929,0.0,1,0,1,1,0,1,False,True,False,312
264,312.0,306.0,198.0,488.0,716.3158308771505,3088.0,17.8,316.84000000000003,89.0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,69,951,0.0,1,0,1,1,0,1,False,True,False,264
342,264.0,672.0,299.0,350.3333333333333,719.0469537791919,3088.0,17.7,313.29,106.2,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,68,842,0.05,1,0,1,1,0,1,False,True,False,342
560,342.0,1421.0,503.0,306.0,735.6880393919373,3088.0,18.1,327.61000000000007,126.70000000000002,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,0,0,59,789,0.47,1,0,1,1,0,1,False,True,False,560
898,560.0,2149.0,763.0,388.6666666666667,752.5567037714228,3088.0,20.4,416.16,163.2,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,0,0,54,828,1.23,1,0,1,1,0,1,False,True,False,898
1005,898.0,1219.0,992.0,600.0,734.8810758566165,3088.0,23.3,542.89,209.7,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,0,0,43,1257,1.91,1,0,0,1,0,1,False,True,False,1005
1044,1005.0,862.0,1010.0,821.0,736.6425400993769,3088.0,25.5,650.25,255.0,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,33,1815,2.52,0,0,0,1,0,1,False,True,False,1044
1094,1044.0,1036.0,1164.0,982.3333333333334,733.4384723708099,3088.0,27.3,745.2900000000001,300.3,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,35,1537,2.98,0,0,0,1,0,1,False,True,False,1094
1253,1094.0,1076.0,1285.0,1047.6666666666667,732.782764337528,3088.0,28.3,800.89,339.6,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,30,1675,3.29,0,0,0,1,0,1,False,True,False,1253
1334,1253.0,1093.0,1441.0,1130.3333333333333,731.7736629864346,3088.0,29.6,876.1600000000001,384.8,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,24,1873,3.42,0,0,0,1,0,1,False,True,False,1334
1396,1334.0,1071.0,1448.0,1227.0,730.975241952715,3088.0,29.8,888.0400000000001,417.2,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,23,1945,3.32,0,0,0,1,0,1,False,True,False,1396
1535,1396.0,1235.0,1575.0,1327.6666666666667,730.0560418730652,3088.0,29.8,888.0400000000001,447.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,24,1939,3.0,0,0,0,1,0,1,False,True,False,1535
1707,1535.0,1488.0,1690.0,1421.6666666666667,731.679335749154,3088.0,29.6,876.1600000000001,473.6,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,26,2000,2.58,0,0,0,1,0,1,False,True,False,1707
2025,1707.0,2123.0,1886.0,1546.0,735.4778344229965,3088.0,28.9,835.2099999999999,491.3,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,0,22,1965,1.93,0,0,0,1,0,1,False,True,False,2025
2246,2025.0,3088.0,2020.0,1755.6666666666667,731.023027453083,3088.0,27.4,750.7599999999999,493.2,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,1,29,2000,1.19,0,0,0,1,0,1,False,True,False,2246
2337,2246.0,2505.0,1985.0,1992.6666666666667,658.3408163214451,2505.0,25.4,645.16,482.6,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,1,33,2000,0.54,0,0,0,1,0,1,False,True,False,2337
2338,2337.0,2163.0,1909.0,2202.6666666666665,645.4072694649983,2337.0,23.4,547.56,468.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,1,38,2000,0.06,1,0,0,1,0,1,False,True,False,2338
2238,2338.0,2066.0,1851.0,2307.0,656.9006264048,2338.0,22.1,488.4100000000001,464.1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,1,44,2000,0.0,1,0,0,1,0,1,False,True,False,2238
1969,2238.0,1991.0,1683.0,2304.333333333333,666.8196079096339,2338.0,21.4,457.9599999999999,470.8,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,1,48,2000,0.0,1,0,0,1,0,1,False,True,False,1969
1490,1969.0,1440.0,1330.0,2181.6666666666665,665.8107825714525,2338.0,20.6,424.36000000000007,473.8,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,1,52,2000,0.0,1,0,0,1,0,1,False,True,False,1490
1248,1490.0,1165.0,1089.0,1899.0,666.4216130231313,2338.0,19.7,388.09,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,55,1986,0.0,1,0,0,1,0,1,False,True,False,1248
902,1248.0,989.0,799.0,1569.0,666.0202155612367,2338.0,19.2,368.64,19.2,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,57,1985,0.0,1,0,0,1,0,1,False,True,False,902
673,902.0,677.0,555.0,1213.3333333333333,667.9202294967706,2338.0,18.6,345.96000000000004,37.2,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,60,1841,0.0,1,0,0,1,0,1,False,True,False,673
437,673.0,475.0,423.0,941.0,668.0773828627623,2338.0,18.0,324.0,54.0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,64,1560,0.0,1,0,0,1,0,1,False,True,False,437
294,437.0,312.0,208.0,670.6666666666666,670.1065119209369,2338.0,17.4,302.75999999999993,69.6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,65,1093,0.0,1,0,0,1,0,1,False,True,False,294
193,294.0,264.0,174.0,468.0,671.2425842302187,2338.0,17.1,292.41,85.5,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,66,1370,0.0,1,0,0,1,0,1,False,True,False,193
228,193.0,342.0,234.0,308.0,676.0369330018981,2338.0,16.9,285.61,101.4,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,62,1768,0.06,1,0,0,1,0,1,False,True,False,228
423,228.0,560.0,341.0,238.33333333333331,683.2268704623255,2338.0,18.0,324.0,126.0,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,0,0,54,1997,0.51,1,0,0,1,0,1,False,True,False,423
659,423.0,898.0,608.0,281.3333333333333,689.9430335127371,2338.0,20.3,412.09,162.4,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,0,0,47,1785,1.05,1,0,0,1,0,1,False,True,False,659
831,659.0,1005.0,762.0,436.6666666666667,697.1246327760858,2338.0,22.7,515.29,204.3,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,0,0,39,1880,1.91,1,0,0,1,0,1,False,True,False,831
938,831.0,1044.0,821.0,637.6666666666666,700.7096971714813,2338.0,24.8,615.0400000000001,248.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,34,1869,2.09,1,0,0,1,0,1,False,True,False,938
977,938.0,1094.0,1004.0,809.3333333333334,702.3676521883563,2338.0,26.7,712.89,293.7,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,30,1782,2.83,0,0,0,1,0,1,False,True,False,977
1134,977.0,1253.0,1404.0,915.3333333333334,703.8380173805255,2338.0,28.7,823.6899999999999,344.4,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,27,1843,3.29,0,0,0,1,0,1,False,True,False,1134
1393,1134.0,1334.0,1579.0,1016.3333333333334,704.1342921980716,2338.0,29.4,864.3599999999999,382.2,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,24,1905,3.18,0,0,0,1,0,1,False,True,False,1393
1399,1393.0,1396.0,1730.0,1168.0,704.6111464869309,2338.0,29.8,888.0400000000001,417.2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,26,1818,3.2,0,0,0,1,0,1,False,True,False,1399
1556,1399.0,1535.0,2019.0,1308.6666666666667,704.6414392944957,2338.0,30.7,942.49,460.5,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,21,1876,2.95,0,0,0,1,0,1,False,True,False,1556
1834,1556.0,1707.0,2242.0,1449.3333333333333,705.0444931483719,2338.0,30.4,924.16,486.4,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,28,1790,2.48,0,0,0,1,0,1,False,True,False,1834
2131,1834.0,2025.0,2307.0,1596.3333333333333,709.2070229836133,2338.0,29.5,870.25,501.5,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,0,29,1944,1.84,0,0,0,1,0,1,False,True,False,2131
2349,2131.0,2246.0,2267.0,1840.3333333333333,714.6171367759923,2338.0,29.3,858.49,527.4,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,1,25,1973,1.23,0,0,0,1,0,1,False,True,False,2349
2514,2349.0,2337.0,2207.0,2104.6666666666665,721.1724137557698,2349.0,27.4,750.7599999999999,520.6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,1,29,2000,0.5,0,0,0,1,0,1,False,True,False,2514
2460,2514.0,2338.0,2044.0,2331.333333333333,733.5829680509881,2514.0,25.3,640.09,506.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,1,32,1997,0.06,0,0,0,1,0,1,False,True,False,2460
2173,2460.0,2238.0,1729.0,2441.0,741.7822984278298,2514.0,24.2,585.64,508.2,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,1,32,2000,0.0,1,0,0,1,0,1,False,True,False,2173
1741,2173.0,1969.0,1374.0,2382.333333333333,738.1708874359482,2514.0,23.0,529.0,506.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,1,38,1996,0.0,1,0,0,1,0,1,False,True,False,1741
1274,1741.0,1490.0,1071.0,2124.6666666666665,730.0524983604419,2514.0,22.0,484.0,506.0,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,1,44,1978,0.0,1,0,0,1,0,1,False,True,False,1274
938,1274.0,1248.0,770.0,1729.3333333333333,728.2821048710222,2514.0,21.4,457.9599999999999,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,45,1964,0.0,1,0,0,0,0,1,False,True,False,938
596,938.0,902.0,440.0,1317.6666666666667,730.8792389694249,2514.0,20.7,428.49,20.7,0.2588190451025207,0.9659258262890684,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,47,1987,0.0,1,0,0,0,0,1,False,True,False,596
351,596.0,673.0,335.0,936.0,739.4167391467674,2514.0,20.1,404.0100000000001,40.2,0.4999999999999999,0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,49,1978,0.0,1,0,0,0,0,1,False,True,False,351
244,351.0,437.0,185.0,628.3333333333334,752.4731096837316,2514.0,19.6,384.1600000000001,58.8,0.7071067811865476,0.7071067811865476,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,51,1923,0.0,1,0,0,0,0,1,False,True,False,244
172,244.0,294.0,134.0,397.0,761.9639336818296,2514.0,19.4,376.36,77.6,0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,56,1752,0.0,1,0,0,0,0,1,False,True,False,172
299,172.0,193.0,247.0,255.66666666666663,768.5997243246238,2514.0,19.2,368.64,96.0,0.9659258262890684,0.2588190451025207,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,56,1772,0.0,1,0,0,0,0,1,False,True,False,299
742,299.0,228.0,641.0,238.33333333333331,762.918039361118,2514.0,18.9,357.2099999999999,113.4,1.0,6.123233995736766e-17,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,53,1871,0.04,1,0,0,0,0,1,False,True,False,742
1505,742.0,423.0,1502.0,404.3333333333333,741.5890498386445,2514.0,19.5,380.25,136.5,0.9659258262890684,-0.2588190451025206,0.0,1.0,1.2246467991473532e-16,-1.0,1,0,0,52,1818,0.46,1,0,0,0,0,1,False,True,False,1505
2287,1505.0,659.0,2194.0,848.6666666666666,724.1153673396219,2514.0,22.1,488.4100000000001,176.8,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.2246467991473532e-16,-1.0,1,0,0,44,1435,1.16,1,0,0,0,0,1,False,True,False,2287
1243,2287.0,831.0,1131.0,1511.3333333333333,741.5335412195648,2514.0,23.3,542.89,209.7,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.2246467991473532e-16,-1.0,1,0,0,37,1336,1.28,1,0,0,0,0,1,False,True,False,1243
970,1243.0,938.0,828.0,1678.3333333333333,734.2954771929975,2514.0,25.1,630.0100000000001,251.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,40,1076,2.37,0,0,0,0,0,1,False,True,False,970
1008,970.0,977.0,986.0,1500.0,733.5553632920271,2514.0,26.1,681.21,287.1,0.258819045102521,-0.9659258262890682,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,37,1079,2.79,0,0,0,0,0,1,False,True,False,1008
1152,1008.0,1134.0,1139.0,1073.6666666666667,732.9060567654516,2514.0,26.3,691.69,315.6,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,36,1377,2.61,0,0,0,0,0,1,False,True,False,1152
1085,1152.0,1393.0,1124.0,1043.3333333333333,732.6884569856448,2514.0,27.4,750.7599999999999,356.2,-0.2588190451025208,-0.9659258262890684,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,30,1768,3.03,0,0,0,0,0,1,False,True,False,1085
1148,1085.0,1399.0,1128.0,1081.6666666666667,734.5450221005916,2514.0,26.5,702.25,371.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,43,1671,2.36,0,0,0,0,0,1,False,True,False,1148
1249,1148.0,1556.0,1258.0,1128.3333333333333,735.3700438889799,2514.0,25.5,650.25,382.5,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,43,1996,1.71,0,0,0,0,0,1,False,True,False,1249
1671,1249.0,1834.0,1497.0,1160.6666666666667,733.8244357720972,2514.0,25.5,650.25,408.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,43,1892,1.72,0,0,0,0,0,1,False,True,False,1671
2190,1671.0,2131.0,2060.0,1356.0,729.5155778054876,2514.0,24.9,620.0099999999999,423.3,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1.2246467991473532e-16,-1.0,1,1,0,46,1855,0.91,1,0,0,0,0,1,False,True,False,2190
3380,2190.0,2349.0,3245.0,1703.3333333333333,732.5159430920686,2514.0,24.4,595.3599999999999,439.2,-1.0,-1.8369701987210294e-16,0.0,1.0,1.2246467991473532e-16,-1.0,1,1,1,48,1998,0.56,1,0,0,0,0,1,False,True,False,3380
2788,3380.0,2514.0,2656.0,2413.6666666666665,821.1658555485888,3380.0,23.9,571.2099999999999,454.1,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.2246467991473532e-16,-1.0,1,1,1,51,2000,0.12,1,0,0,0,0,1,False,True,False,2788
2508,2788.0,2460.0,2252.0,2786.0,839.7517706036048,3380.0,23.4,547.56,468.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,1,43,2000,0.01,1,0,0,0,0,1,False,True,False,2508
